INFO  2020-05-11 17:50:10,976 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 25.1502ms 200 application/javascript
INFO  2020-05-11 17:50:10,978 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/js/main.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\js\main.js'
INFO  2020-05-11 17:50:10,980 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 17.2256ms 200 application/javascript
INFO  2020-05-11 17:50:10,981 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js?v=i3fsIGh0z3DXDbSa7f6TwsWonuZ8-OwELSrtH1jHbDA  
INFO  2020-05-11 17:50:10,983 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/Login.js?v=KxhHl3HYb-UQucT7TN2ewhzzgV_WwxRaGwGaSiT8xzM  
INFO  2020-05-11 17:50:10,987 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\view-resources\Views\Account\Login.js'
INFO  2020-05-11 17:50:10,989 [8    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\abp-web-resources\Abp\Framework\scripts\libs\abp.toastr.js'
INFO  2020-05-11 17:50:10,990 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 7.3093ms 200 application/javascript
INFO  2020-05-11 17:50:10,992 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 11.5695ms 200 application/javascript
INFO  2020-05-11 17:50:10,993 [10   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2020-05-11 17:50:10,995 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/moment/moment-with-locales.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\moment\moment-with-locales.js'
INFO  2020-05-11 17:50:10,997 [12   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2020-05-11 17:50:10,998 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 56.6256ms 200 application/javascript
